,p_val,avg_logFC,pct.1,pct.2,p_val_adj
TYRP1,0.281015769468574,-0.00261780254207888,0,0.003,1
TMEFF1,0.281015769468574,-0.00261780254207888,0,0.003,1
ABCG4,0.281015769468574,-0.00261780254207888,0,0.003,1
PLA2G1B,0.281015769468574,-0.00261780254207888,0,0.003,1
SOHLH2,0.281015769468574,-0.00261780254207888,0,0.003,1
POTEM,0.281015769468574,-0.00261780254207888,0,0.003,1
AVP,0.281015769468574,-0.00261780254207888,0,0.003,1
IL36G,0.281015934850638,-0.00392413845613437,0,0.003,1
ANKRD34B,0.281015934850638,-0.00392413845613437,0,0.003,1
NRN1,0.281015934850638,-0.00392413845613437,0,0.003,1
IL1RAPL1,0.281015934850638,-0.00392413845613437,0,0.003,1
VSIG4,0.281015934850638,-0.00392413845613437,0,0.003,1
ZCCHC12,0.281015934850638,-0.00392413845613437,0,0.003,1
RASSF10,0.281015934850638,-0.00392413845613437,0,0.003,1
FOLH1,0.281015934850638,-0.00392413845613437,0,0.003,1
FOLR3,0.281015934850638,-0.00392413845613437,0,0.003,1
IGHV1-24,0.281015934850638,-0.00392413845613437,0,0.003,1
AC138894.1,0.281015934850638,-0.00392413845613437,0,0.003,1
FFAR3,0.281015934850638,-0.00392413845613437,0,0.003,1
PRSS2,0.281015934850638,-0.00392413845613437,0,0.003,1
CDH7,0.281015934850638,-0.00392413845613437,0,0.003,1
SIM2,0.281015934850638,-0.00392413845613437,0,0.003,1
CD300E,0.281015934850638,-0.00522877008279928,0,0.003,1
KLK7,0.281015934850638,-0.00522877008279928,0,0.003,1
ZBTB6,0.281124027037523,0.0128183035227431,0.054,0.041,1
IQCC,0.281264239358406,0.00411622963926524,0.007,0.003,1
FOXO6,0.281264239358406,0.00411622963926524,0.007,0.003,1
IL12RB2,0.281264239358406,0.00411622963926524,0.007,0.003,1
EFR3B,0.281264239358406,0.00411622963926524,0.007,0.003,1
XIRP1,0.281264239358406,0.00411622963926524,0.007,0.003,1
CAMP,0.281264239358406,0.00411622963926524,0.007,0.003,1
MED12L,0.281264239358406,0.00411622963926524,0.007,0.003,1
MFAP3L,0.281264239358406,0.00411622963926524,0.007,0.003,1
C5orf34,0.281264239358406,0.00411622963926524,0.007,0.003,1
EIF4EBP3,0.281264239358406,0.00411622963926524,0.007,0.003,1
ZBED9,0.281264239358406,0.00411622963926524,0.007,0.003,1
ZNF311,0.281264239358406,0.00411622963926524,0.007,0.003,1
LY6G5B,0.281264239358406,0.00411622963926524,0.007,0.003,1
ZNF79,0.281264239358406,0.00411622963926524,0.007,0.003,1
UBQLNL,0.281264239358406,0.00411622963926524,0.007,0.003,1
NCR3LG1,0.281264239358406,0.00411622963926524,0.007,0.003,1
KCTD14,0.281264239358406,0.00411622963926524,0.007,0.003,1
CNTN5,0.281264239358406,0.00411622963926524,0.007,0.003,1
PTPN20,0.281264239358406,0.00411622963926524,0.007,0.003,1
LTB4R2,0.281264239358406,0.00411622963926524,0.007,0.003,1
ASB2,0.281264239358406,0.00411622963926524,0.007,0.003,1
NRG4,0.281264239358406,0.00411622963926524,0.007,0.003,1
MYH3,0.281264239358406,0.00411622963926524,0.007,0.003,1
LIPG,0.281264239358406,0.00411622963926524,0.007,0.003,1
ANKEF1,0.281264239358406,0.00411622963926524,0.007,0.003,1
FP565260.3,0.281264239358406,0.00411622963926524,0.007,0.003,1
HSF2BP,0.281264239358406,0.00411622963926524,0.007,0.003,1
BSN,0.281264239358406,0.00411622963926524,0.007,0.003,1
HSPB3,0.281264239358406,0.00411622963926524,0.007,0.003,1
ANXA13,0.281264239358406,0.00411622963926524,0.007,0.003,1
FOXC2,0.281264239358406,0.00411622963926524,0.007,0.003,1
MGAT5B,0.281264239358406,0.00411622963926524,0.007,0.003,1
DCAF12L2,0.281264239358406,0.00411622963926524,0.007,0.003,1
PKP3,0.281941537775919,-0.0115082119954974,0.014,0.022,1
PLCXD1,0.282091821446131,-0.00989409822308818,0.014,0.022,1
TMEM191C,0.282091821446131,-0.00989409822308818,0.014,0.022,1
CAPN3,0.28218037864035,0.0124726330420292,0.029,0.02,1
EMC4,0.282213861277704,0.028888154206715,0.282,0.256,1
AKR1E2,0.282297146559339,0.00280989372520975,0.007,0.003,1
EREG,0.282297146559339,0.00020233031812906,0.007,0.003,1
SMIM5,0.282301894547001,0.00765891210069681,0.005,0.001,1
MRPL49,0.282394825036126,-0.0154488321875301,0.061,0.077,1
AGTR1,0.282466265074954,0.0137571547343859,0.029,0.02,1
TCTN2,0.282466265074954,0.0115761287880256,0.029,0.02,1
SLC35D1,0.282528862415802,0.0231358302475407,0.07,0.055,1
TAOK2,0.282530742231942,0.021949782343127,0.079,0.063,1
FCGR3B,0.282600811873281,0.031455662008581,0.034,0.024,1
UBXN2B,0.282662524080932,0.0110577111634522,0.05,0.037,1
TIPIN,0.282662524080932,0.0110577111634522,0.05,0.037,1
CDK4,0.282677595443809,0.0371713942002455,0.374,0.351,1
KLRF1,0.282746526610531,0.00988856742796602,0.005,0.001,1
CHST9,0.282746526610531,0.00765891210069681,0.005,0.001,1
RGPD3,0.282746526610531,0.00542427429928061,0.005,0.001,1
EN1,0.282746526610531,0.00542427429928061,0.005,0.001,1
ENTPD3,0.282746526610531,0.00542427429928061,0.005,0.001,1
CCDC13,0.282746526610531,0.00542427429928061,0.005,0.001,1
SLC4A8,0.282746526610531,0.00542427429928061,0.005,0.001,1
IL23A,0.282746526610531,0.00542427429928061,0.005,0.001,1
GLT1D1,0.282746526610531,0.00542427429928061,0.005,0.001,1
P2RX5,0.282746526610531,0.00542427429928061,0.005,0.001,1
RCBTB2,0.282838463059574,0.0254419285710133,0.117,0.098,1
MVD,0.282859424482868,0.0236647908523101,0.09,0.073,1
RPS6KB2,0.282869523435803,-0.015758075471684,0.061,0.077,1
STK39,0.282953610559376,0.0124370514541287,0.054,0.041,1
XKR6,0.283059830315239,-0.00861286806703961,0.014,0.022,1
PPP1R26,0.283059830315239,-0.00861286806703961,0.014,0.022,1
AP1G2,0.283059830315239,-0.00861286806703961,0.014,0.022,1
RAB15,0.283059830315239,-0.00861286806703961,0.014,0.022,1
ELOVL2,0.283059830315239,-0.00861286806703961,0.014,0.022,1
C1QTNF12,0.283191301807346,0.00318463170577576,0.005,0.001,1
SPATA21,0.283191301807346,0.00318463170577576,0.005,0.001,1
UBXN10,0.283191301807346,0.00318463170577576,0.005,0.001,1
AC098484.3,0.283191301807346,0.00318463170577576,0.005,0.001,1
CYP2J2,0.283191301807346,0.00318463170577576,0.005,0.001,1
GFI1,0.283191301807346,0.00318463170577576,0.005,0.001,1
ALX3,0.283191301807346,0.00318463170577576,0.005,0.001,1
CGN,0.283191301807346,0.00318463170577576,0.005,0.001,1
VSIG8,0.283191301807346,0.00318463170577576,0.005,0.001,1
SOX11,0.283191301807346,0.00318463170577576,0.005,0.001,1
RASGRP3,0.283191301807346,0.00318463170577576,0.005,0.001,1
LRRTM1,0.283191301807346,0.00318463170577576,0.005,0.001,1
HOXD1,0.283191301807346,0.00318463170577576,0.005,0.001,1
CCDC150,0.283191301807346,0.00318463170577576,0.005,0.001,1
IL12A,0.283191301807346,0.00318463170577576,0.005,0.001,1
DCAF4L1,0.283191301807346,0.00318463170577576,0.005,0.001,1
SULT1B1,0.283191301807346,0.00318463170577576,0.005,0.001,1
CDS1,0.283191301807346,0.00318463170577576,0.005,0.001,1
PITX2,0.283191301807346,0.00318463170577576,0.005,0.001,1
PLK4,0.283191301807346,0.00318463170577576,0.005,0.001,1
GYPE,0.283191301807346,0.00318463170577576,0.005,0.001,1
C5orf46,0.283191301807346,0.00318463170577576,0.005,0.001,1
GPRIN1,0.283191301807346,0.00318463170577576,0.005,0.001,1
MAK,0.283191301807346,0.00318463170577576,0.005,0.001,1
AL135905.2,0.283191301807346,0.00318463170577576,0.005,0.001,1
SLC16A10,0.283191301807346,0.00318463170577576,0.005,0.001,1
ADGRG6,0.283191301807346,0.00318463170577576,0.005,0.001,1
ABCA13,0.283191301807346,0.00318463170577576,0.005,0.001,1
SPDYE6,0.283191301807346,0.00318463170577576,0.005,0.001,1
DUS4L-BCAP29,0.283191301807346,0.00318463170577576,0.005,0.001,1
ADGRG2,0.283191301807346,0.00318463170577576,0.005,0.001,1
NPM2,0.283191301807346,0.00318463170577576,0.005,0.001,1
CCL27,0.283191301807346,0.00318463170577576,0.005,0.001,1
CNTNAP3,0.283191301807346,0.00318463170577576,0.005,0.001,1
OR52I1,0.283191301807346,0.00318463170577576,0.005,0.001,1
AGBL2,0.283191301807346,0.00318463170577576,0.005,0.001,1
AP003071.5,0.283191301807346,0.00318463170577576,0.005,0.001,1
FOLR2,0.283191301807346,0.00318463170577576,0.005,0.001,1
C11orf53,0.283191301807346,0.00318463170577576,0.005,0.001,1
ANKRD22,0.283191301807346,0.00318463170577576,0.005,0.001,1
KLRC2,0.283191301807346,0.00318463170577576,0.005,0.001,1
STYK1,0.283191301807346,0.00318463170577576,0.005,0.001,1
AC073610.2,0.283191301807346,0.00318463170577576,0.005,0.001,1
PMEL,0.283191301807346,0.00318463170577576,0.005,0.001,1
RNFT2,0.283191301807346,0.00318463170577576,0.005,0.001,1
FAM71D,0.283191301807346,0.00318463170577576,0.005,0.001,1
SMOC1,0.283191301807346,0.00318463170577576,0.005,0.001,1
ASPG,0.283191301807346,0.00318463170577576,0.005,0.001,1
RYR3,0.283191301807346,0.00318463170577576,0.005,0.001,1
FSD2,0.283191301807346,0.00318463170577576,0.005,0.001,1
SYNGR3,0.283191301807346,0.00318463170577576,0.005,0.001,1
TVP23A,0.283191301807346,0.00318463170577576,0.005,0.001,1
BCO1,0.283191301807346,0.00318463170577576,0.005,0.001,1
FAM92B,0.283191301807346,0.00318463170577576,0.005,0.001,1
SLC6A4,0.283191301807346,0.00318463170577576,0.005,0.001,1
AC005670.2,0.283191301807346,0.00318463170577576,0.005,0.001,1
CACNG4,0.283191301807346,0.00318463170577576,0.005,0.001,1
SRXN1,0.283191301807346,0.00318463170577576,0.005,0.001,1
SGK2,0.283191301807346,0.00318463170577576,0.005,0.001,1
TP53TG5,0.283191301807346,0.00318463170577576,0.005,0.001,1
KCNG1,0.283191301807346,0.00318463170577576,0.005,0.001,1
PRAM1,0.283191301807346,0.00318463170577576,0.005,0.001,1
ANGPTL6,0.283191301807346,0.00318463170577576,0.005,0.001,1
AC008397.1,0.283191301807346,0.00318463170577576,0.005,0.001,1
BCKDHA,0.283191301807346,0.00318463170577576,0.005,0.001,1
CEACAM3,0.283191301807346,0.00318463170577576,0.005,0.001,1
SYN3,0.283191301807346,0.00318463170577576,0.005,0.001,1
ARHGAP8,0.283191301807346,0.00318463170577576,0.005,0.001,1
ZNF474,0.283191301807346,0.00318463170577576,0.005,0.001,1
CSMD1,0.283191301807346,0.00318463170577576,0.005,0.001,1
TREH,0.283191301807346,0.00318463170577576,0.005,0.001,1
PABPC3,0.283191301807346,0.00318463170577576,0.005,0.001,1
MAB21L1,0.283191301807346,0.00318463170577576,0.005,0.001,1
SRL,0.283191301807346,0.00318463170577576,0.005,0.001,1
MORN5,0.283191301807346,0.00318463170577576,0.005,0.001,1
CNTNAP4,0.283191301807346,0.00318463170577576,0.005,0.001,1
MAPK4,0.283191301807346,0.00318463170577576,0.005,0.001,1
MMAB,0.283386303725801,0.0333950258672699,0.108,0.09,1
CDK10,0.283425113954859,-0.0190766402040587,0.079,0.097,1
CNIH1,0.283430553323926,0.0278291006792901,0.264,0.237,1
MSL1,0.28351394430682,0.0320529320429221,0.218,0.194,1
PHF23,0.2835702333612,0.0200729016230615,0.099,0.081,1
OTOA,0.283637214025482,0.00411622963926524,0.005,0.001,1
ZNF326,0.283732377687389,0.0379262258939213,0.25,0.228,1
VPS35L,0.283751270428896,0.0155270620253504,0.092,0.075,1
CA4,0.283904045816257,-0.0288467810140571,0.068,0.052,1
KLB,0.284083269510079,0.00187658704576039,0.005,0.001,1
SLC15A4,0.284143808210892,0.021668330047433,0.095,0.077,1
CHD4,0.284390381044181,0.0583363628594772,0.273,0.252,1
ZNF625,0.284673334781258,0.00939033556804546,0.029,0.02,1
INPP4B,0.284779667891137,-0.0322932104815881,0.203,0.229,1
FKBP15,0.284805535345103,0.0162780195314167,0.088,0.071,1
ACTG1,0.285026617866113,-0.0247630826414968,0.982,0.992,1
FCHSD2,0.28508517240855,-0.0150154818316809,0.108,0.13,1
PKN1,0.285392464577421,-0.0270180613324286,0.119,0.14,1
CREG1,0.285592246748622,0.028558664041306,0.275,0.249,1
KMT5B,0.285609813623073,0.0331244741333369,0.221,0.198,1
KCTD17,0.285662476427405,-0.0148545289905158,0.061,0.077,1
APH1B,0.285714169615615,0.0226870115947977,0.122,0.102,1
HUS1,0.285854728016018,-0.0154488321875301,0.059,0.075,1
BUB3,0.285943359735235,0.0331658585402895,0.203,0.181,1
USP45,0.286237904092105,0.0108052177900619,0.059,0.045,1
DENND2B,0.286503015718141,0.0645093967619229,0.315,0.298,1
NIPSNAP3A,0.286594521085791,0.0105570480406805,0.068,0.052,1
SLC35F2,0.286604109735647,0.00810581387568878,0.029,0.02,1
PFAS,0.286604109735647,0.0068229400627996,0.029,0.02,1
RWDD2B,0.286607541142094,-0.0146341190270931,0.086,0.105,1
RIT1,0.286705132297096,-0.0231364309204493,0.095,0.114,1
MEPCE,0.286737055992812,-0.0169605718328681,0.054,0.069,1
CEP83,0.287015436619992,0.0161894696619699,0.083,0.067,1
HCFC2,0.287066511908573,0.020927227375518,0.144,0.123,1
CDK5RAP3,0.287066678750794,0.0267468364287821,0.153,0.132,1
ZNF423,0.287075398663027,0.021841351874059,0.065,0.051,1
HEATR5B,0.28707542959092,0.0239355934771736,0.065,0.051,1
GMFB,0.287244732055338,0.0302071237825422,0.104,0.087,1
PRRC2B,0.287803821041608,0.041952440157113,0.378,0.358,1
DERA,0.287974419288441,-0.0129206875347745,0.092,0.113,1
PAFAH1B1,0.287984748702701,0.0506085117929111,0.446,0.431,1
RBMS3,0.288351291189355,-0.0276934260209568,0.266,0.294,1
GSPT1,0.288397132558361,0.0454964575799922,0.293,0.274,1
MAGED2,0.288451532200744,-0.00597704870530102,0.509,0.573,1
CCNY,0.288519143036217,0.0237349657984795,0.162,0.14,1
PLXDC2,0.288968576419609,-0.006509817870261,0.347,0.391,1
CCT3,0.289016639130545,-0.0314729755988012,0.417,0.448,1
BRWD3,0.289215909888949,0.014587785902058,0.083,0.067,1
MFAP1,0.289250457485331,0.0339467463517562,0.189,0.168,1
TRIM28,0.289413652833896,0.025128379321616,0.212,0.187,1
PARP10,0.28949208682378,0.0212257652529513,0.09,0.073,1
NOL3,0.289579682137206,-0.0172909210149548,0.079,0.097,1
TRAPPC3,0.289590582441209,-0.0139964611505123,0.142,0.166,1
PRCC,0.289806964041907,-0.00885473528311781,0.065,0.083,1
DNAAF2,0.289943870679841,0.0165696294101827,0.079,0.063,1
SLC5A6,0.29037733158769,0.0142563620091948,0.034,0.024,1
UTP15,0.29037733158769,0.0142563620091948,0.034,0.024,1
CDK2,0.29037733158769,0.0142563620091948,0.034,0.024,1
OSBP,0.290380235684597,0.020489714920657,0.182,0.159,1
HOXA10,0.290682616039722,0.0601302843525632,0.412,0.396,1
NAA25,0.290747621475576,0.0173351492046558,0.074,0.059,1
PITX1,0.290898903221954,-0.031592780466766,0.018,0.028,1
PIAS2,0.29096726225781,0.0226870115947977,0.117,0.098,1
ADAMTS8,0.291032295033282,-0.0102318876358926,0.016,0.025,1
DCUN1D2,0.291032295033282,-0.0102318876358926,0.016,0.025,1
AREL1,0.291032295033282,-0.0102318876358926,0.016,0.025,1
MRGBP,0.291125192965953,-0.0145125901942281,0.054,0.069,1
SLC23A2,0.291412216200412,0.0141126257171307,0.083,0.067,1
PPP2R2A,0.291532349971476,0.0327960297667943,0.209,0.187,1
AASS,0.291702410330628,-0.0124095399974492,0.2,0.231,1
RPF1,0.291762340997084,0.02095758925408,0.106,0.088,1
GAN,0.292118509740695,-0.00895393219040054,0.016,0.025,1
GYS1,0.292118509740695,-0.00895393219040054,0.016,0.025,1
ADAMTS3,0.292118509740695,-0.00895393219040054,0.016,0.025,1
PSMD1,0.292338720241757,0.0496107922118568,0.273,0.252,1
PIK3R3,0.292370323086981,-0.0142648814983862,0.059,0.075,1
TYMS,0.292372828537349,-0.0584892673321122,0.018,0.028,1
STX11,0.29246156118798,0.0129767713035696,0.034,0.024,1
YIPF2,0.292721707318969,0.0294973508022145,0.2,0.178,1
IKBKE,0.292868773566225,0.0120848084956871,0.034,0.024,1
EPB41L4A,0.292868773566225,0.0120848084956871,0.034,0.024,1
FMN1,0.292868773566225,0.0120848084956871,0.034,0.024,1
ATF7IP2,0.292910759246702,-0.00929337166594443,0.016,0.025,1
SPTAN1,0.293154293638486,-0.0186475435623885,0.304,0.339,1
LYPD3,0.293254406206102,-0.0210165203190658,0.018,0.028,1
SLC35A4,0.293290612837135,-0.0126961730464104,0.056,0.072,1
MRPS27,0.293548635172843,0.0125152463000855,0.083,0.067,1
ARRB2,0.293748990770377,0.0169090007280796,0.038,0.028,1
ARAP3,0.294002351439259,-0.00801704730633966,0.016,0.025,1
FANCI,0.294002351439259,-0.00801704730633966,0.016,0.025,1
ALDOA,0.294159313893948,0.0191744824823938,0.09,0.073,1
CARS1,0.294224597296393,-0.0175844117410135,0.074,0.092,1
MBD4,0.294239484554935,-0.0237533641326458,0.196,0.221,1
TMEM68,0.294360333346279,0.0168662172339453,0.07,0.055,1
NAPRT,0.294386865819706,-0.0145125901942281,0.052,0.067,1
GEMIN5,0.294397619190312,-0.0151120065699326,0.05,0.064,1
ZNF219,0.294397619190312,-0.0151120065699326,0.05,0.064,1
MON2,0.294620984661511,0.0246775089513931,0.18,0.159,1
CCDC174,0.294635307320765,-0.0149054182808757,0.162,0.187,1
OSBPL11,0.294790988696218,0.0193128480394742,0.106,0.088,1
DACT3,0.294886501091822,-0.0193622602230392,0.09,0.109,1
NPW,0.294930824285131,0.0335348804187645,0.047,0.035,1
EIF4E2,0.294957549925314,-0.0104235515916209,0.241,0.273,1
ZNF536,0.294965317942584,0.0108052177900619,0.034,0.024,1
ERLEC1,0.295076785344066,0.00106359877951601,0.383,0.43,1
GNB1L,0.295096345704577,-0.00673909186084761,0.016,0.025,1
COPG1,0.295257662717097,0.0260206810793355,0.158,0.136,1
PPP1R12A,0.295350641933499,0.0432919926475653,0.514,0.494,1
OPN3,0.295374238307767,0.00990852907309144,0.034,0.024,1
SEPSECS,0.295374238307767,0.00990852907309144,0.034,0.024,1
SDHAF4,0.295374238307767,0.00990852907309144,0.034,0.024,1
ZNF329,0.295374238307767,0.00990852907309144,0.034,0.024,1
PDCD11,0.295632427812996,0.0208990309592807,0.101,0.084,1
ARRB1,0.295705562987365,-0.0191075311769467,0.043,0.056,1
ZFP90,0.295978034019625,-0.0129634032073988,0.104,0.125,1
CBX6,0.296155827640805,0.0381836388946992,0.351,0.329,1
DONSON,0.29635882905213,-0.0118411437447432,0.018,0.028,1
RPS27,0.296395255955736,0.0331369765942515,1,1,1
SESN2,0.296485190181123,0.0147515025880583,0.038,0.028,1
UPRT,0.296485190181123,0.0147515025880583,0.038,0.028,1
INTS6L,0.296485199189289,0.0169090007280796,0.038,0.028,1
TGIF1,0.297159082828502,-0.0165262325882108,0.151,0.174,1
UTRN,0.297318656744903,0.00823554733170856,0.315,0.345,1
HOXA9,0.297388292407401,-0.0163412630246621,0.047,0.062,1
C7orf31,0.297437966259668,0.0101590142134556,0.023,0.014,1
TMEM164,0.297437966259668,0.0101590142134556,0.023,0.014,1
BEST1,0.29748310420928,0.0086289383674663,0.034,0.024,1
NPTXR,0.29748310420928,0.0086289383674663,0.034,0.024,1
ACOX2,0.297550476687891,-0.010568069097945,0.018,0.028,1
FAAP24,0.297550476687891,-0.010568069097945,0.018,0.028,1
FNDC1,0.297773873403807,0.0262174967849487,0.108,0.09,1
TIMM8B,0.298078264827173,-0.0172230863957302,0.295,0.326,1
DENND6B,0.298094057447689,-0.00452914621004491,0.016,0.025,1
CES2,0.298495565218407,-0.0175844117410135,0.072,0.089,1
DNAJB12,0.298628746827276,-0.0206661067544751,0.16,0.183,1
USP21,0.29874500445849,-0.00929337166594443,0.018,0.028,1
KLHL29,0.29874500445849,-0.00929337166594443,0.018,0.028,1
CLHC1,0.29874500445849,-0.00929337166594443,0.018,0.028,1
ARMC7,0.29874500445849,-0.00929337166594443,0.018,0.028,1
SYNGAP1,0.298772090665657,0.0190053944667779,0.117,0.098,1
ZNF500,0.299189803112158,0.016121013119999,0.043,0.031,1
ST3GAL2,0.299224458556854,0.0297984561306831,0.095,0.079,1
DHX32,0.299254174900793,-0.0190692371014182,0.088,0.106,1
URB2,0.299366970840294,0.00795879330385307,0.023,0.014,1
SLC25A27,0.299366970840294,0.00795879330385307,0.023,0.014,1
MVB12B,0.299366970840294,0.00795879330385307,0.023,0.014,1
AGAP9,0.299366970840294,0.00795879330385307,0.023,0.014,1
KAZALD1,0.299366970840294,0.00795879330385307,0.023,0.014,1
ZNF324B,0.299366970840294,0.00795879330385307,0.023,0.014,1
MEST,0.299552146205103,0.0310177651575688,0.072,0.058,1
PPP2R5A,0.299593084888877,-0.0111317610865236,0.086,0.105,1
RHOA,0.299622356876255,-0.00526609381664422,0.723,0.798,1
MYO1G,0.299776990631745,0.0109350794875367,0.016,0.009,1
ARHGAP9,0.299776990631745,0.0109350794875367,0.016,0.009,1
TOMM40,0.299850910739694,0.0298359423076598,0.146,0.126,1
MAP2K4,0.300246478474241,-0.00587908812211223,0.068,0.085,1
NKAPD1,0.300392238313316,-0.0225019802277067,0.18,0.204,1
CCNB2,0.300495523688795,-0.019140632525002,0.007,0.013,1
FAM111A,0.300700500157562,0.0279345572616198,0.151,0.131,1
TESK1,0.301070620738591,0.0127761472282752,0.074,0.059,1
C5orf22,0.301098730275525,0.0157297810600624,0.047,0.035,1
CWC27,0.301112674314024,0.026678566946352,0.133,0.114,1
SH3BGRL2,0.301134308813341,0.00666763754023317,0.023,0.014,1
ICOS,0.301144599632252,0.00591523249587008,0.023,0.014,1
FAM104B,0.301204175595541,-0.0172982760021876,0.09,0.109,1
HYAL3,0.301283916153247,0.008725133836734,0.016,0.009,1
AGFG2,0.301283916153247,0.008725133836734,0.016,0.009,1
DZIP1L,0.301403734805935,-0.0132440374426078,0.045,0.059,1
ZDHHC18,0.301459807591816,0.014286076600547,0.065,0.051,1
DENND3,0.301490018217022,0.0113146421515626,0.038,0.028,1
JOSD1,0.301517868246692,0.0247427256338435,0.131,0.111,1
PPP1R3B,0.301569787148475,-0.0202004832394276,0.106,0.126,1
DYRK1B,0.301609619480832,-0.0141631453314825,0.043,0.056,1
DAZAP2,0.301613775256239,0.0316133755882603,0.293,0.269,1
RAPGEF5,0.30165251085003,-0.0125022785674869,0.02,0.03,1
ZNF853,0.301666365614691,0.0204554736222237,0.097,0.08,1
DNAJC12,0.301715701775273,-0.0150853825726571,0.041,0.054,1
ANXA3,0.301836342855924,-0.00887096588754593,0.007,0.013,1
FPR2,0.301836342855924,-0.00887096588754593,0.007,0.013,1
SLC44A4,0.301836342855924,-0.0114482869018462,0.007,0.013,1
BNIP2,0.301908743408154,0.0395285108446211,0.225,0.206,1
ATP13A2,0.301913220964463,-0.00708342601514172,0.018,0.028,1
KRBA1,0.301913220964463,-0.00708342601514172,0.018,0.028,1
AKAP1,0.301948832211872,-0.0135633732268958,0.045,0.059,1
ITGA9,0.302007761051345,0.0104224914984728,0.038,0.028,1
KCNMB4,0.302007761051345,0.0104224914984728,0.038,0.028,1
ZNF317,0.302007761051345,0.0104224914984728,0.038,0.028,1
ZCCHC10,0.302127458634232,0.0142434807065342,0.115,0.096,1
DVL3,0.302253106959444,-0.0184674224350861,0.122,0.143,1
